City,Date,Latitude,Longitude,Temperature C,Cloud Cover %,Precipitation mm,Humidity %,Wind Speed km,Snow Depth mm,Snow mm,Conditions
NASHVILLE,2016-08-08,36.168,-86.778,27.6,42.0,0.0,67.8,18.3,0.0,0.0,Partially cloudy
NASHVILLE,2016-08-09,36.168,-86.778,27.6,58.8,17.95,78.4,16.2,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-10,36.168,-86.778,27.9,57.0,0.08,75.0,21.4,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-11,36.168,-86.778,28.0,62.2,0.0,72.5,20.9,0.0,0.0,Partially cloudy
NASHVILLE,2016-08-12,36.168,-86.778,28.3,64.3,0.0,68.5,26.9,0.0,0.0,Partially cloudy
NASHVILLE,2016-08-13,36.168,-86.778,26.5,78.3,0.1,75.3,26.0,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-14,36.168,-86.778,26.7,57.8,1.85,74.2,23.1,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-15,36.168,-86.778,27.9,57.6,0.01,67.3,30.6,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-16,36.168,-86.778,26.7,56.4,2.92,75.1,15.4,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-17,36.168,-86.778,26.1,73.5,0.09,78.4,17.0,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-18,36.168,-86.778,25.5,85.6,3.09,81.5,13.2,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-19,36.168,-86.778,24.1,84.9,8.66,88.5,12.9,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-20,36.168,-86.778,24.7,84.6,16.07,87.6,21.5,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-21,36.168,-86.778,24.2,77.9,5.28,78.5,16.1,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-22,36.168,-86.778,22.1,55.2,0.0,70.2,11.3,0.0,0.0,Partially cloudy
NASHVILLE,2016-08-23,36.168,-86.778,23.4,57.5,0.0,75.4,6.0,0.0,0.0,Partially cloudy
NASHVILLE,2016-08-24,36.168,-86.778,27.1,64.7,0.0,73.5,16.1,0.0,0.0,Partially cloudy
NASHVILLE,2016-08-25,36.168,-86.778,27.6,53.3,12.33,76.6,21.9,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-26,36.168,-86.778,28.7,53.7,0.08,73.8,17.8,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-27,36.168,-86.778,26.0,59.9,19.86,80.3,24.7,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-08-28,36.168,-86.778,27.2,28.6,0.0,74.0,16.7,0.0,0.0,Partially cloudy
NASHVILLE,2016-08-29,36.168,-86.778,27.6,24.1,0.0,70.0,15.1,0.0,0.0,Partially cloudy
NASHVILLE,2016-08-30,36.168,-86.778,28.4,14.0,0.0,67.2,11.9,0.0,0.0,Clear
NASHVILLE,2016-08-31,36.168,-86.778,28.2,26.7,0.15,70.9,17.8,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-09-01,36.168,-86.778,26.2,41.1,0.0,72.4,26.9,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-02,36.168,-86.778,23.0,20.9,0.0,60.0,25.1,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-03,36.168,-86.778,23.4,43.1,0.0,63.4,14.4,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-04,36.168,-86.778,25.7,49.6,0.0,63.6,14.7,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-05,36.168,-86.778,26.6,35.4,0.0,61.4,19.7,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-06,36.168,-86.778,26.7,20.5,0.0,64.1,12.8,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-07,36.168,-86.778,27.0,19.3,0.0,64.2,16.3,0.0,0.0,Clear
NASHVILLE,2016-09-08,36.168,-86.778,27.2,25.9,0.0,61.8,20.2,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-09,36.168,-86.778,27.3,22.8,0.0,59.5,21.9,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-10,36.168,-86.778,25.5,40.1,7.07,68.4,42.5,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-09-11,36.168,-86.778,21.9,43.3,0.0,65.9,17.1,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-12,36.168,-86.778,22.1,4.2,0.0,62.4,8.8,0.0,0.0,Clear
NASHVILLE,2016-09-13,36.168,-86.778,24.5,30.7,0.0,70.2,23.8,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-14,36.168,-86.778,26.6,42.6,0.0,69.9,17.6,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-15,36.168,-86.778,27.3,37.1,0.0,61.5,15.7,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-16,36.168,-86.778,27.0,46.8,2.63,63.3,21.2,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-09-17,36.168,-86.778,24.4,88.9,18.39,77.3,21.1,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-09-18,36.168,-86.778,25.6,90.0,9.9,77.4,11.6,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-09-19,36.168,-86.778,25.6,27.1,0.0,66.0,19.7,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-20,36.168,-86.778,24.4,18.3,0.0,64.3,18.0,0.0,0.0,Clear
NASHVILLE,2016-09-21,36.168,-86.778,24.8,16.2,0.0,64.0,14.0,0.0,0.0,Clear
NASHVILLE,2016-09-22,36.168,-86.778,25.7,18.3,0.0,64.1,15.3,0.0,0.0,Clear
NASHVILLE,2016-09-23,36.168,-86.778,26.0,14.4,0.0,65.5,13.1,0.0,0.0,Clear
NASHVILLE,2016-09-24,36.168,-86.778,25.7,9.8,0.0,65.4,14.3,0.0,0.0,Clear
NASHVILLE,2016-09-25,36.168,-86.778,25.7,12.0,0.0,65.7,15.9,0.0,0.0,Clear
NASHVILLE,2016-09-26,36.168,-86.778,20.2,57.6,2.0,81.1,22.6,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-09-27,36.168,-86.778,18.3,10.5,0.0,60.9,14.0,0.0,0.0,Clear
NASHVILLE,2016-09-28,36.168,-86.778,18.2,34.6,0.99,60.7,31.5,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-09-29,36.168,-86.778,14.0,44.6,0.0,74.2,16.5,0.0,0.0,Partially cloudy
NASHVILLE,2016-09-30,36.168,-86.778,14.8,81.6,1.6,83.8,13.0,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-10-01,36.168,-86.778,17.6,73.2,0.0,76.6,14.9,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-02,36.168,-86.778,19.8,93.3,0.0,71.9,13.4,0.0,0.0,Overcast
NASHVILLE,2016-10-03,36.168,-86.778,20.2,68.2,0.0,71.4,14.0,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-04,36.168,-86.778,21.5,41.2,0.0,65.7,23.1,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-05,36.168,-86.778,23.7,32.0,0.0,55.8,16.5,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-06,36.168,-86.778,22.9,1.4,0.0,61.3,17.7,0.0,0.0,Clear
NASHVILLE,2016-10-07,36.168,-86.778,22.6,4.7,0.0,63.5,23.3,0.0,0.0,Clear
NASHVILLE,2016-10-08,36.168,-86.778,18.3,6.4,0.0,51.0,35.1,0.0,0.0,Clear
NASHVILLE,2016-10-09,36.168,-86.778,16.5,8.3,0.0,50.0,21.4,0.0,0.0,Clear
NASHVILLE,2016-10-10,36.168,-86.778,17.2,37.1,0.0,58.6,21.8,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-11,36.168,-86.778,19.0,64.3,0.0,50.7,25.0,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-12,36.168,-86.778,19.1,61.5,0.0,47.0,21.5,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-13,36.168,-86.778,18.7,90.9,0.02,66.0,18.3,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-10-14,36.168,-86.778,17.6,97.2,1.6,84.2,14.6,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-10-15,36.168,-86.778,21.5,67.4,0.0,65.5,28.5,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-16,36.168,-86.778,22.0,42.0,0.0,66.1,23.3,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-17,36.168,-86.778,22.8,31.5,0.0,65.5,26.8,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-18,36.168,-86.778,24.3,31.1,0.0,57.3,24.3,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-19,36.168,-86.778,23.9,35.2,0.0,59.3,24.6,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-20,36.168,-86.778,21.5,94.0,8.11,75.0,25.4,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-10-21,36.168,-86.778,13.8,82.6,0.27,64.1,27.1,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-10-22,36.168,-86.778,11.8,0.5,0.0,58.0,20.7,0.0,0.0,Clear
NASHVILLE,2016-10-23,36.168,-86.778,14.7,14.0,0.0,56.2,15.8,0.0,0.0,Clear
NASHVILLE,2016-10-24,36.168,-86.778,17.8,26.5,0.0,52.0,17.9,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-25,36.168,-86.778,15.6,45.9,0.0,56.6,16.1,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-26,36.168,-86.778,18.0,70.9,0.0,54.3,28.7,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-27,36.168,-86.778,20.7,72.7,0.05,58.7,19.3,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-10-28,36.168,-86.778,17.4,18.5,0.0,67.0,8.3,0.0,0.0,Clear
NASHVILLE,2016-10-29,36.168,-86.778,20.0,20.0,0.0,59.0,18.4,0.0,0.0,Clear
NASHVILLE,2016-10-30,36.168,-86.778,20.9,33.3,0.0,58.1,18.0,0.0,0.0,Partially cloudy
NASHVILLE,2016-10-31,36.168,-86.778,21.8,76.4,0.0,60.8,12.6,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-01,36.168,-86.778,22.4,32.5,0.0,55.1,30.9,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-02,36.168,-86.778,21.7,49.4,0.0,52.4,22.7,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-03,36.168,-86.778,22.0,68.0,0.0,61.4,17.7,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-04,36.168,-86.778,17.5,37.3,0.0,58.7,23.6,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-05,36.168,-86.778,13.5,43.9,0.0,59.0,12.6,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-06,36.168,-86.778,14.0,70.9,0.0,61.5,14.2,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-07,36.168,-86.778,15.5,60.5,0.0,56.1,16.5,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-08,36.168,-86.778,16.2,90.3,0.29,52.3,12.2,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-11-09,36.168,-86.778,13.1,48.9,0.0,65.5,26.5,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-10,36.168,-86.778,10.0,5.2,0.0,62.5,10.8,0.0,0.0,Clear
NASHVILLE,2016-11-11,36.168,-86.778,10.7,36.8,0.0,61.2,21.9,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-12,36.168,-86.778,10.0,19.3,0.0,52.8,23.5,0.0,0.0,Clear
NASHVILLE,2016-11-13,36.168,-86.778,8.6,0.0,0.0,61.4,6.7,0.0,0.0,Clear
NASHVILLE,2016-11-14,36.168,-86.778,9.7,21.7,0.0,61.1,14.4,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-15,36.168,-86.778,11.8,50.5,0.01,65.0,11.0,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-11-16,36.168,-86.778,13.4,5.5,0.0,61.3,14.8,0.0,0.0,Clear
NASHVILLE,2016-11-17,36.168,-86.778,16.7,19.7,0.0,50.3,21.9,0.0,0.0,Clear
NASHVILLE,2016-11-18,36.168,-86.778,18.6,28.6,0.04,45.9,28.2,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-11-19,36.168,-86.778,8.5,41.0,3.07,50.3,39.1,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-11-20,36.168,-86.778,4.1,10.0,0.0,43.5,14.7,0.0,0.0,Clear
NASHVILLE,2016-11-21,36.168,-86.778,3.7,33.1,0.0,51.3,12.6,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-22,36.168,-86.778,7.4,80.8,0.0,45.5,12.6,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-23,36.168,-86.778,13.9,90.5,0.4,45.0,29.2,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-11-24,36.168,-86.778,13.2,97.3,0.0,79.2,14.8,0.0,0.0,Overcast
NASHVILLE,2016-11-25,36.168,-86.778,9.6,96.6,0.0,72.7,19.0,0.0,0.0,Overcast
NASHVILLE,2016-11-26,36.168,-86.778,6.3,50.8,0.0,61.5,22.3,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-27,36.168,-86.778,5.2,65.3,0.0,62.9,17.4,0.0,0.0,Partially cloudy
NASHVILLE,2016-11-28,36.168,-86.778,14.1,95.7,27.95,61.9,37.4,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-11-29,36.168,-86.778,15.5,63.0,7.2,72.3,24.5,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-11-30,36.168,-86.778,13.5,69.6,9.38,74.8,26.8,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-12-01,36.168,-86.778,6.8,0.2,0.0,53.0,16.2,0.0,0.0,Clear
NASHVILLE,2016-12-02,36.168,-86.778,6.2,20.4,0.0,59.5,12.0,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-03,36.168,-86.778,5.2,89.8,3.37,69.8,12.9,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-12-04,36.168,-86.778,7.2,100.0,7.58,91.5,18.2,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-12-05,36.168,-86.778,7.6,99.6,0.26,87.0,16.1,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-12-06,36.168,-86.778,9.6,96.7,13.77,87.8,24.5,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-12-07,36.168,-86.778,5.3,83.2,0.0,66.7,18.0,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-08,36.168,-86.778,1.7,63.4,0.0,49.3,25.7,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-09,36.168,-86.778,-1.7,34.8,0.0,57.1,17.8,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-10,36.168,-86.778,-1.6,30.3,0.0,60.3,8.9,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-11,36.168,-86.778,6.9,79.8,0.45,47.9,46.1,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-12-12,36.168,-86.778,8.2,92.8,21.51,85.8,17.5,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-12-13,36.168,-86.778,4.4,75.8,2.67,88.6,15.0,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-12-14,36.168,-86.778,3.1,93.4,0.0,80.2,18.2,0.0,0.0,Overcast
NASHVILLE,2016-12-15,36.168,-86.778,-3.9,63.9,0.0,46.5,25.4,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-16,36.168,-86.778,1.7,95.9,0.0,44.9,44.5,0.0,0.0,Overcast
NASHVILLE,2016-12-17,36.168,-86.778,17.3,97.0,0.4,75.4,44.4,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-12-18,36.168,-86.778,-2.6,99.5,29.11,79.8,29.9,0.0,0.0,"Snow, Rain, Overcast"
NASHVILLE,2016-12-19,36.168,-86.778,-4.5,77.9,0.0,75.6,28.3,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-20,36.168,-86.778,-2.3,42.3,0.0,85.5,16.1,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-21,36.168,-86.778,5.1,60.1,0.0,64.6,18.1,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-22,36.168,-86.778,7.0,34.8,0.0,56.4,18.7,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-23,36.168,-86.778,9.4,88.0,0.0,51.0,35.3,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-24,36.168,-86.778,13.1,100.0,42.72,90.8,35.9,0.0,0.0,"Rain, Overcast"
NASHVILLE,2016-12-25,36.168,-86.778,17.5,83.5,3.0,80.1,21.8,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-12-26,36.168,-86.778,20.2,77.4,0.06,70.1,36.3,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-12-27,36.168,-86.778,10.4,54.4,12.28,60.9,28.6,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-12-28,36.168,-86.778,8.2,54.1,3.39,69.7,21.1,0.0,0.0,"Rain, Partially cloudy"
NASHVILLE,2016-12-29,36.168,-86.778,8.2,25.1,0.0,51.7,34.2,0.0,0.0,Partially cloudy
NASHVILLE,2016-12-30,36.168,-86.778,4.8,8.4,0.0,36.4,25.8,0.0,0.0,Clear
NASHVILLE,2016-12-31,36.168,-86.778,5.8,85.2,6.29,65.5,25.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2016-01-01,41.884,-87.632,-3.3,70.0,0.2,69.3,27.9,4.9,0.0,"Snow, Partially cloudy"
CHICAGO,2016-01-02,41.884,-87.632,-2.1,17.5,0.0,69.3,32.9,4.3,0.0,Clear
CHICAGO,2016-01-03,41.884,-87.632,-2.4,72.6,0.0,67.2,26.7,4.0,0.0,Partially cloudy
CHICAGO,2016-01-04,41.884,-87.632,-2.1,81.1,0.0,63.8,25.8,4.0,0.0,Partially cloudy
CHICAGO,2016-01-05,41.884,-87.632,-2.8,40.3,0.0,68.7,23.5,4.0,0.0,Partially cloudy
CHICAGO,2016-01-06,41.884,-87.632,-0.1,84.0,0.0,65.8,19.8,3.8,0.0,Partially cloudy
CHICAGO,2016-01-07,41.884,-87.632,3.7,99.7,0.13,59.4,15.6,2.6,0.0,"Rain, Overcast"
CHICAGO,2016-01-08,41.884,-87.632,5.2,99.0,4.56,86.1,13.5,0.5,0.0,"Rain, Overcast"
CHICAGO,2016-01-09,41.884,-87.632,2.6,98.3,6.0,90.0,33.5,0.6,1.9,"Snow, Rain, Overcast"
CHICAGO,2016-01-10,41.884,-87.632,-9.9,71.4,0.31,70.7,36.7,1.6,1.2,"Snow, Partially cloudy"
CHICAGO,2016-01-11,41.884,-87.632,-11.5,65.2,1.95,72.4,29.3,2.0,3.2,"Snow, Partially cloudy"
CHICAGO,2016-01-12,41.884,-87.632,-11.4,42.7,2.49,62.6,37.1,5.5,1.9,"Snow, Partially cloudy"
CHICAGO,2016-01-13,41.884,-87.632,-11.0,58.3,0.0,70.1,21.9,4.6,0.0,Partially cloudy
CHICAGO,2016-01-14,41.884,-87.632,2.7,57.9,0.0,71.6,24.2,1.5,0.0,Partially cloudy
CHICAGO,2016-01-15,41.884,-87.632,3.5,86.7,0.4,81.4,27.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2016-01-16,41.884,-87.632,-2.7,63.8,0.0,63.8,26.9,0.0,0.0,Partially cloudy
CHICAGO,2016-01-17,41.884,-87.632,-15.2,46.9,0.0,55.2,34.2,0.0,0.0,Partially cloudy
CHICAGO,2016-01-18,41.884,-87.632,-16.2,11.8,0.0,55.9,24.1,0.0,0.0,Clear
CHICAGO,2016-01-19,41.884,-87.632,-12.3,49.7,0.0,55.0,19.8,0.2,0.6,Partially cloudy
CHICAGO,2016-01-20,41.884,-87.632,-7.5,80.0,1.3,71.5,10.1,0.9,0.4,"Snow, Partially cloudy"
CHICAGO,2016-01-21,41.884,-87.632,-5.7,70.9,0.0,71.5,8.9,0.4,0.0,Partially cloudy
CHICAGO,2016-01-22,41.884,-87.632,-2.6,91.5,1.08,70.8,25.1,0.0,0.0,"Snow, Rain, Overcast"
CHICAGO,2016-01-23,41.884,-87.632,-1.7,78.3,0.24,69.4,15.9,0.0,0.0,"Snow, Partially cloudy"
CHICAGO,2016-01-24,41.884,-87.632,-1.6,77.7,0.0,68.9,25.3,0.0,0.0,Partially cloudy
CHICAGO,2016-01-25,41.884,-87.632,1.6,90.7,1.41,76.1,34.8,0.0,0.0,"Rain, Overcast"
CHICAGO,2016-01-26,41.884,-87.632,-0.8,92.5,1.54,74.1,34.7,0.0,0.0,"Snow, Rain, Overcast"
CHICAGO,2016-01-27,41.884,-87.632,-1.2,79.9,0.0,62.2,33.5,0.0,0.0,Partially cloudy
CHICAGO,2016-01-28,41.884,-87.632,1.6,72.8,0.0,67.7,28.0,0.0,0.0,Partially cloudy
CHICAGO,2016-01-29,41.884,-87.632,-1.0,73.9,0.0,52.7,26.9,0.0,0.0,Partially cloudy
CHICAGO,2016-01-30,41.884,-87.632,5.1,73.5,0.0,70.2,26.6,0.0,0.0,Partially cloudy
CHICAGO,2016-01-31,41.884,-87.632,5.7,89.1,1.01,87.0,22.5,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2016-02-01,41.884,-87.632,2.5,54.9,0.0,77.4,12.5,0.0,0.0,Partially cloudy
CHICAGO,2016-02-02,41.884,-87.632,2.6,96.2,16.01,87.0,32.8,0.0,0.0,"Rain, Overcast"
CHICAGO,2016-02-03,41.884,-87.632,1.7,81.1,0.38,83.3,30.6,0.0,0.0,"Snow, Rain, Partially cloudy"
CHICAGO,2016-02-04,41.884,-87.632,-2.6,66.5,0.0,62.3,22.2,0.0,0.0,Partially cloudy
CHICAGO,2016-02-05,41.884,-87.632,-1.1,84.6,0.12,69.4,19.3,0.0,0.0,"Snow, Partially cloudy"
CHICAGO,2016-02-06,41.884,-87.632,0.6,50.3,0.0,70.3,23.1,0.0,0.0,Partially cloudy
CHICAGO,2016-02-07,41.884,-87.632,4.3,72.0,0.0,65.0,31.8,0.0,0.0,Partially cloudy
CHICAGO,2016-02-08,41.884,-87.632,-1.5,82.2,0.48,74.3,22.5,0.0,0.0,"Snow, Rain, Partially cloudy"
CHICAGO,2016-02-09,41.884,-87.632,-7.9,96.4,0.67,69.3,28.9,0.6,1.0,"Snow, Overcast"
CHICAGO,2016-02-10,41.884,-87.632,-10.0,58.3,0.0,56.2,26.9,1.0,0.0,Partially cloudy
CHICAGO,2016-02-11,41.884,-87.632,-9.1,36.7,0.0,50.4,16.6,1.0,0.0,Partially cloudy
CHICAGO,2016-02-12,41.884,-87.632,-7.1,70.3,0.0,50.0,39.1,0.4,0.0,Partially cloudy
CHICAGO,2016-02-13,41.884,-87.632,-11.8,27.4,0.0,42.1,28.9,0.0,0.0,Partially cloudy
CHICAGO,2016-02-14,41.884,-87.632,-8.8,84.9,0.79,63.9,24.9,0.0,0.0,"Snow, Partially cloudy"
CHICAGO,2016-02-15,41.884,-87.632,-4.5,100.0,0.2,85.0,14.7,3.5,6.0,"Snow, Overcast"
CHICAGO,2016-02-16,41.884,-87.632,-1.5,95.4,1.59,77.1,16.3,4.2,0.0,"Snow, Rain, Overcast"
CHICAGO,2016-02-17,41.884,-87.632,-1.6,47.3,0.0,66.1,16.6,0.6,0.0,Partially cloudy
CHICAGO,2016-02-18,41.884,-87.632,1.3,85.9,0.0,66.0,36.8,0.0,0.0,Partially cloudy
CHICAGO,2016-02-19,41.884,-87.632,10.8,55.0,0.0,55.4,59.3,0.0,0.0,Partially cloudy
CHICAGO,2016-02-20,41.884,-87.632,9.8,44.0,0.0,49.8,30.1,0.0,0.0,Partially cloudy
CHICAGO,2016-02-21,41.884,-87.632,3.6,91.0,0.0,70.2,21.7,0.0,0.0,Overcast
CHICAGO,2016-02-22,41.884,-87.632,2.4,61.0,0.0,67.5,15.0,0.0,0.0,Partially cloudy
CHICAGO,2016-02-23,41.884,-87.632,2.8,65.0,0.21,63.9,23.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2016-02-24,41.884,-87.632,1.7,94.5,1.7,73.0,50.5,0.0,0.0,"Snow, Rain, Overcast"
CHICAGO,2016-02-25,41.884,-87.632,1.1,99.0,0.04,60.0,36.7,0.0,0.0,"Snow, Rain, Overcast"
CHICAGO,2016-02-26,41.884,-87.632,0.0,85.0,0.0,53.4,22.6,0.0,0.0,Partially cloudy
CHICAGO,2016-02-27,41.884,-87.632,5.1,39.8,0.0,58.8,29.6,0.0,0.0,Partially cloudy
CHICAGO,2016-02-28,41.884,-87.632,10.8,72.0,3.07,57.8,40.6,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2016-02-29,41.884,-87.632,3.7,81.6,0.1,62.2,32.9,0.0,0.0,"Snow, Rain, Partially cloudy"
CHICAGO,2016-03-01,41.884,-87.632,-3.0,90.1,1.31,77.4,36.5,0.0,0.0,"Snow, Rain, Overcast"
CHICAGO,2016-03-02,41.884,-87.632,-4.0,42.3,0.0,48.3,17.1,1.4,2.3,Partially cloudy
CHICAGO,2016-03-03,41.884,-87.632,-0.7,100.0,1.47,81.5,21.8,1.5,0.0,"Snow, Rain, Overcast"
CHICAGO,2016-03-04,41.884,-87.632,-0.4,55.7,0.87,60.7,18.5,1.0,0.0,"Snow, Rain, Partially cloudy"
CHICAGO,2016-03-05,41.884,-87.632,1.8,100.0,0.0,77.6,19.4,0.8,0.0,Overcast
CHICAGO,2016-03-06,41.884,-87.632,6.0,85.0,0.0,63.7,32.0,0.1,0.0,Partially cloudy
CHICAGO,2016-03-07,41.884,-87.632,12.7,85.3,0.18,60.4,26.9,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2016-03-08,41.884,-87.632,17.7,80.1,0.0,62.3,36.5,0.0,0.0,Partially cloudy
CHICAGO,2016-03-09,41.884,-87.632,15.5,96.0,2.85,78.9,22.4,0.0,0.0,"Rain, Overcast"
CHICAGO,2016-03-10,41.884,-87.632,8.2,95.5,0.0,70.3,22.5,0.0,0.0,Overcast
CHICAGO,2016-03-11,41.884,-87.632,5.9,59.8,0.0,68.8,16.1,0.0,0.0,Partially cloudy
CHICAGO,2016-03-12,41.884,-87.632,8.4,85.9,0.0,75.0,16.9,0.0,0.0,Partially cloudy
CHICAGO,2016-03-13,41.884,-87.632,8.0,100.0,16.91,90.7,25.7,0.0,0.0,"Rain, Overcast"
CHICAGO,2016-03-14,41.884,-87.632,8.4,98.5,2.81,87.0,14.5,0.0,0.0,"Rain, Overcast"
CHICAGO,2016-03-15,41.884,-87.632,11.7,95.5,1.31,79.7,37.3,0.0,0.0,"Rain, Overcast"
CHICAGO,2016-03-16,41.884,-87.632,11.4,77.1,5.38,59.0,54.2,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2016-03-17,41.884,-87.632,9.4,29.0,0.0,43.6,37.7,0.0,0.0,Partially cloudy
CHICAGO,2016-03-18,41.884,-87.632,4.7,51.1,0.0,61.1,26.6,0.0,0.0,Partially cloudy
CHICAGO,2016-03-19,41.884,-87.632,3.8,92.0,0.0,68.8,20.5,0.0,0.0,Overcast
CHICAGO,2016-03-20,41.884,-87.632,3.4,61.1,0.0,60.4,25.8,0.0,0.0,Partially cloudy
CHICAGO,2016-03-21,41.884,-87.632,4.8,46.7,0.0,51.8,15.2,0.0,0.0,Partially cloudy
