name,latitude,longitude,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description
SILICON VALLEY,37.247,-121.773,12/20/2018,13.3,7.6,10.2,8.9,92.3,0,0,0,0,,10.5,134.2,1020.7,58.9,8.6,57.5,4.9,2,Partially cloudy,Partly cloudy throughout the day.
SILICON VALLEY,37.247,-121.773,12/21/2018,16,10.2,12.4,10.4,88.2,0.01,4.17,0,0,,19.5,230.3,1018.5,67.4,12.9,52.3,4.5,3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
SILICON VALLEY,37.247,-121.773,12/22/2018,15.7,6.6,11,5.9,72.3,0,0,0,0,,12.7,190.5,1020.5,47,15.9,108,9.2,5,Partially cloudy,Partly cloudy throughout the day.
SILICON VALLEY,37.247,-121.773,12/23/2018,16,7.7,11.2,6.5,74.3,0,0,0,0,,15.3,200.8,1023.7,52.7,16,46.5,4,4,Partially cloudy,Partly cloudy throughout the day.
SILICON VALLEY,37.247,-121.773,12/24/2018,14.3,8.2,11.4,8.6,83.6,5.45,33.33,0,0,47.9,30.1,191.4,1018.4,83.8,13.7,37.4,3.1,2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
SILICON VALLEY,37.247,-121.773,12/25/2018,14.9,8.7,11,6.8,76,1.43,16.67,0,0,50,28,304.8,1014.8,40,15.5,50.2,4.2,4,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.
SILICON VALLEY,37.247,-121.773,12/26/2018,14.6,3.5,8.6,4.4,76,0,0,0,0,,11,204.3,1020.3,15.4,16,43.1,3.7,3,Clear,Clear conditions throughout the day.
SILICON VALLEY,37.247,-121.773,12/27/2018,15.6,4.5,10.1,0.7,57.9,0,0,0,0,49,32.3,272.7,1020.3,22,15.6,53.3,4.6,4,Partially cloudy,Partly cloudy throughout the day.
SILICON VALLEY,37.247,-121.773,12/28/2018,14.3,6,10.1,-4.7,35.6,0,0,0,0,35.4,21,215.4,1023.4,16.3,16,52.4,4.7,4,Clear,Clear conditions throughout the day.
SILICON VALLEY,37.247,-121.773,12/29/2018,15.9,2.2,7.9,-1.1,55.1,0,0,0,0,,13.4,193,1026.9,29.6,16,51.3,4.6,4,Partially cloudy,Partly cloudy throughout the day.
SILICON VALLEY,37.247,-121.773,12/30/2018,14.2,3.3,8.2,4.2,76.9,0,0,0,0,,14.1,163,1021.7,33.2,15.8,34.9,2.9,2,Partially cloudy,Partly cloudy throughout the day.
SILICON VALLEY,37.247,-121.773,12/31/2018,13.3,4.9,9,-2.6,51.2,0,0,0,0,63,30.3,237.8,1016.5,17.4,15.8,55.2,4.8,4,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,1/1/2017,14.4,5.7,10.4,6.8,79.6,0,0,0,0,,16.3,99.1,1013.8,40,15.8,145.1,12.5,6,Partially cloudy,Becoming cloudy in the afternoon.
ORANGE COUNTY,33.667,-117.721,1/2/2017,13.3,10.4,11.6,8.3,80.5,0,0,0,0,,11.6,115.7,1019,74.7,15.8,59.6,5.1,4,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,1/3/2017,15.3,8.2,11.6,7.5,77.1,0,0,0,0,,6,81.2,1021.2,36.9,16,82.3,7.2,4,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,1/4/2017,16.4,6.7,12.1,8.3,78.5,0,0,0,0,,13.2,111.2,1020.1,48.8,15.7,111.9,9.6,5,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,1/5/2017,16.7,12.5,14.3,13.1,92.8,3.24,41.67,0,0,27.7,15.3,172.5,1015.9,89.9,11.3,104.1,8.8,4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
ORANGE COUNTY,33.667,-117.721,1/6/2017,17.5,9.5,13.4,10.4,82.7,0,0,0,0,,14.1,97.2,1017.8,37.3,16,135.5,11.7,5,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,1/7/2017,20.8,10.3,14.8,7.8,66.4,0.25,8.33,0,0,,8,70.5,1021.6,49.4,16,88,7.5,4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
ORANGE COUNTY,33.667,-117.721,1/8/2017,24.5,10.2,16.4,8.1,60.9,0,0,0,0,,10.1,71,1021.3,30.4,16,144,12.5,6,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,1/9/2017,16.6,13.1,14.7,12.8,88.8,10.4,29.17,0,0,,14.5,200.5,1021.1,74,13.6,96.3,8.3,5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
ORANGE COUNTY,33.667,-117.721,1/10/2017,15.3,10.5,13.4,11.9,90.7,1.07,25,0,0,,11.5,152.1,1020,55.6,13.2,93.9,8.1,4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
ORANGE COUNTY,33.667,-117.721,1/11/2017,17.5,12.3,14.7,12.4,86.9,2.98,41.67,0,0,27.7,18,179,1016.5,63.3,14.3,140.8,12.2,6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
ORANGE COUNTY,33.667,-117.721,1/12/2017,13.9,11.9,13,11.6,91.4,13.07,70.83,0,0,,18.5,129.7,1014.6,76.1,14.1,34.1,3,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
ORANGE COUNTY,33.667,-117.721,1/13/2017,15.8,10.4,12.8,9.7,82.4,0.1,8.33,0,0,29.5,12.6,57.5,1016.2,63.3,13,123.4,10.6,5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
ORANGE COUNTY,33.667,-117.721,1/14/2017,20,9,14,8.5,72.8,0,0,0,0,44.3,13.9,135.9,1016.2,21.7,15.5,154.7,13.4,6,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,1/15/2017,17.2,9.1,13.2,9.9,81.3,0,0,0,0,,19.1,120.3,1017.4,36.8,15.6,123,10.6,5,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,1/16/2017,18.6,10.9,13.8,9.7,77.4,0,0,0,0,,13.4,85.9,1017.8,30.8,16,149,12.9,6,Partially cloudy,Clearing in the afternoon.
ORANGE COUNTY,33.667,-117.721,1/17/2017,18.3,6.9,12.5,7.3,72.6,0,0,0,0,27.7,13.3,131.1,1019.3,8.2,13.9,163.3,14.2,6,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,1/18/2017,15.6,7.5,11.7,7.7,77.2,0.6,12.5,0,0,,13.8,117.9,1021,52.7,15.6,123.2,10.7,5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
ORANGE COUNTY,33.667,-117.721,1/19/2017,16.3,11.4,13.8,10.5,81.5,15.67,45.83,0,0,32.8,20.2,216.5,1014.3,64.1,12.8,159,13.6,6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
ORANGE COUNTY,33.667,-117.721,1/20/2017,15.3,11,12.4,10.1,86.2,30.44,75,0,0,56.8,29.7,199.8,1004.3,67.7,12.2,74.6,6.5,4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
ORANGE COUNTY,33.667,-117.721,1/21/2017,15.5,9.4,12.5,7,69.7,0.22,8.33,0,0,38.9,16.8,220,1012.6,46.4,15.9,161,13.9,6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
ORANGE COUNTY,33.667,-117.721,1/22/2017,14.9,10.8,12.3,10.6,89.7,56.54,83.33,0,0,61.1,32.7,122.2,1016.9,80.8,9.5,41.6,3.6,2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
ORANGE COUNTY,33.667,-117.721,1/23/2017,13.7,7.4,11.6,7,74,5.97,45.83,0,0,47.9,21.5,216.5,1012.3,60.4,15.6,69.8,6,3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
ORANGE COUNTY,33.667,-117.721,1/24/2017,13.2,4.1,8.9,4.7,76.3,0,0,0,0,,15.4,101.5,1016.9,28.3,15.9,122.8,10.6,5,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,1/25/2017,14.5,5.2,9.8,4.3,70.5,0,0,0,0,,12.9,129.5,1024.6,9.5,16,174.4,15.1,7,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,1/26/2017,16.8,3.6,10.9,2.2,59.3,0,0,0,0,35.3,16.7,61.8,1026.3,3.4,15.9,174.7,15.1,7,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,1/27/2017,17.8,11.3,14.3,-6.9,23,0,0,0,0,67.5,35.6,64,1030.4,10.2,16,181.1,15.5,7,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,1/28/2017,23.8,11.2,17.4,-6.2,19.9,0,0,0,0,46.4,24.6,112,1029,2.4,16,184.5,15.9,7,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,1/29/2017,25.7,9.7,18.7,-2.4,26.1,0,0,0,0,42.5,18.1,110.6,1023.8,0.1,16,184.1,15.9,7,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,1/30/2017,24.8,10.2,17.2,1.4,38,0,0,0,0,,12,143.3,1020.3,8.7,15.9,184.2,15.9,7,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,1/31/2017,21.5,8.1,14.6,4.6,53.6,0,0,0,0,,15.4,101.8,1019.4,11.2,16,178,15.3,7,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,2/1/2017,18.8,7,12.3,8.1,77.4,0,0,0,0,,17.5,106,1019,41.8,12.6,176.9,15.3,7,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/2/2017,18.3,7.9,13.4,8.3,73.8,0,0,0,0,,11.9,137.6,1019.8,40,14.4,108.4,9.3,4,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/3/2017,16.6,12.8,14.3,12.1,86.8,1.23,25,0,0,,12.7,124.9,1018.9,75.3,13.8,115.7,10,4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
ORANGE COUNTY,33.667,-117.721,2/4/2017,17.6,12.9,14.8,12.3,85.4,0,0,0,0,,12.6,226.8,1019.3,66.4,11.5,164.2,14.1,6,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/5/2017,14.4,10.3,12.9,10.5,85.7,0,0,0,0,,10.7,132.6,1017.2,71.2,14.4,71.7,6.1,4,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/6/2017,15.8,11.9,13.7,12.8,94,22.22,54.17,0,0,,14.5,104.6,1018,81.6,9.6,118,10.2,6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
ORANGE COUNTY,33.667,-117.721,2/7/2017,18.3,14.7,16,14.6,92.4,8.71,58.33,0,0,29.5,14.9,198.5,1020.5,84,10.1,168,14.3,7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
ORANGE COUNTY,33.667,-117.721,2/8/2017,20.9,14.6,17,15.2,89.3,1,16.67,0,0,,12.7,130.3,1020.6,63.3,14.7,150.9,13.1,6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
ORANGE COUNTY,33.667,-117.721,2/9/2017,21.5,13.4,16.1,14.4,90.8,0,0,0,0,,10.7,170.7,1017,50.7,5.9,163.8,14,6,Partially cloudy,Clearing in the afternoon.
ORANGE COUNTY,33.667,-117.721,2/10/2017,17.7,13.1,15.3,14,92.1,1.78,25,0,0,,9.7,184,1017.1,57.5,10.8,97.9,8.6,5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
ORANGE COUNTY,33.667,-117.721,2/11/2017,16.1,12.1,14.6,12.5,87.3,2.9,25,0,0,29.5,14.8,194.7,1018.4,80.2,13.2,185.9,16,7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
ORANGE COUNTY,33.667,-117.721,2/12/2017,23.6,10,16.2,8.6,66.2,0,0,0,0,50,21.4,95.1,1017.7,31.2,16,199.8,17.3,7,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/13/2017,20.9,10.2,15.7,8.8,66.3,0,0,0,0,,16.9,131,1016.6,25.7,16,191.2,16.5,7,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/14/2017,18.5,12.1,14.7,11.5,81.8,0,0,0,0,29.5,17.5,122,1018,20,15.7,187.6,16.1,7,Clear,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/15/2017,23.7,8.1,15.2,10.9,78.4,0,0,0,0,,14.4,124.5,1018.3,29.9,11.6,205.8,17.8,7,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/16/2017,18.5,9.9,14.2,11.1,82.7,0,0,0,0,31.7,14.9,153.1,1015.7,39.7,11.6,164.3,14.2,6,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/17/2017,15.4,11.9,13.9,11.7,87.1,37.81,54.17,0,0,74.6,39.9,139.9,1005,80.1,11.7,61.2,5.3,2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
ORANGE COUNTY,33.667,-117.721,2/18/2017,14.7,11.4,12.8,10.8,87.7,3.9,41.67,0,0,,13.3,147.6,1002.1,76.3,14.4,127.5,11.1,5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
ORANGE COUNTY,33.667,-117.721,2/19/2017,15.9,12.3,13.8,9.9,77.8,0.04,4.17,0,0,25.9,17.3,153.5,1014.4,74.1,15.5,148,12.9,5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
ORANGE COUNTY,33.667,-117.721,2/20/2017,17.8,11.6,14.6,11,79.5,0.21,4.17,0,0,,15.1,153,1024.4,85.9,15.5,138.4,12.1,5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
ORANGE COUNTY,33.667,-117.721,2/21/2017,20.2,14.6,16.8,12.6,77.1,0,0,0,0,,11,176.6,1025.2,81,15.9,95.2,8.1,4,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/22/2017,16.9,11.7,14.6,9.8,74.1,0,0,0,0,27.7,17.6,217.5,1019.5,46.7,15.5,222.9,19.2,8,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/23/2017,15.9,7.7,11.8,0.4,47.4,0,0,0,0,38.3,22,208.2,1018,9.8,16,231.2,19.9,8,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,2/24/2017,15.9,5.3,10.8,2.3,57.9,0,0,0,0,27.7,14.2,124,1021,13.9,16,229.2,19.7,8,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,2/25/2017,16,5,11.2,5.1,67.1,0,0,0,0,31.7,17.7,134.8,1019,27.9,16,185.8,16.1,8,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,2/26/2017,13.6,10.1,11.7,7.5,75.9,2.45,33.33,0,0,,15.6,124.3,1015.7,70.4,14.9,146.5,12.6,5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
ORANGE COUNTY,33.667,-117.721,2/27/2017,13.6,10.1,12,9.3,83.8,4.56,20.83,0,0,,9.1,149.3,1012.1,78.7,14.3,40.9,3.5,2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
ORANGE COUNTY,33.667,-117.721,2/28/2017,16.8,7.5,12.5,6.4,69.5,0,0,0,0,25.9,15.4,126.8,1018.4,23.6,15.9,235.7,20.2,8,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/1/2017,24,6.6,15.3,2.2,49.3,0,0,0,0,40.8,18.7,40.5,1023.5,0,16,241.1,21.1,8,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,3/2/2017,24.5,10.8,18.3,-1.6,27.9,0,0,0,0,36.3,17.7,96.6,1020.5,16.8,16,244.2,21.1,8,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,3/3/2017,25.5,9.4,17.3,0.5,36.3,0,0,0,0,,13,121.8,1015.8,25.9,16,248,21.3,9,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/4/2017,19.6,10.1,14.2,7.1,63.3,0,0,0,0,,20.5,120.5,1016.2,40.7,16,147.1,12.8,6,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/5/2017,16.3,10.8,13.4,8.1,71,0.59,8.33,0,0,32.7,18.6,215.3,1016.6,60,15.5,204.2,17.7,8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
ORANGE COUNTY,33.667,-117.721,3/6/2017,16.4,5.7,11.4,3.4,60.5,0,0,0,0,,15.7,103.7,1021.6,7.4,16,253.8,22.1,9,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,3/7/2017,21.5,6.6,14.5,4.8,54.7,0,0,0,0,,15.5,112.4,1021.3,15.9,16,235.5,20.2,8,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,3/8/2017,25,10.2,17.5,7.2,53.5,0,0,0,0,31.7,17.6,126.2,1018,28.9,15.8,237.2,20.4,8,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/9/2017,26.9,11.1,18.9,8.3,53.6,0,0,0,0,29.5,16,118.4,1017.4,12.7,16,252.5,21.9,9,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,3/10/2017,26.2,11.7,18.4,9.2,58.8,0,0,0,0,,15.1,137.5,1017,41.5,15,201.1,17.5,7,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/11/2017,24.5,11.3,16.8,11.5,72.6,0,0,0,0,31.7,14.8,135.5,1015.7,23.7,14,231.9,20.1,8,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/12/2017,24.8,11.2,16.4,12.9,82.1,0,0,0,0,,15.3,167.1,1015.7,49.3,6.6,265.6,22.1,9,Partially cloudy,Clearing in the afternoon.
ORANGE COUNTY,33.667,-117.721,3/13/2017,24.1,12.4,16.4,13,82.3,0,0,0,0,,17.2,173,1016.3,51.9,5.8,259.6,22.2,9,Partially cloudy,Clearing in the afternoon.
ORANGE COUNTY,33.667,-117.721,3/14/2017,27.3,11.1,18.2,11.8,71.3,0,0,0,0,,14.5,109.1,1017.3,39.4,8.3,257,22.2,9,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/15/2017,25.2,12.5,18.5,12.5,70.6,0,0,0,0,31.7,16.8,167.6,1018.1,22.1,11.7,241,20.9,9,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/16/2017,21.8,12.4,17,12.7,76.8,0,0,0,0,,18.9,174.5,1018.5,17.2,15.7,261.5,22.5,9,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,3/17/2017,22.6,11.9,16.2,13,83,0,0,0,0,,17.5,204,1016.9,59.1,7.9,260.5,22.6,9,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/18/2017,21.5,13.3,16.2,12.8,81.5,0,0,0,0,27.7,17.6,207.5,1018.2,67.5,10.8,256.3,22.1,9,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/19/2017,21.8,12.9,16.2,12.5,79.7,0,0,0,0,33.5,19.5,180.3,1018.2,62,12.5,231.1,20,8,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/20/2017,19.5,14,16.2,10.8,71,0,0,0,0,35.3,15,185.5,1019.1,82.4,15.9,212.2,18.3,8,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/21/2017,19.1,12.4,15.8,11.8,77.8,0.81,37.5,0,0,27.7,17.3,155.3,1018.9,61.5,15.1,188.2,16.2,8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
ORANGE COUNTY,33.667,-117.721,3/22/2017,19.4,14.6,16.4,12.5,79,0.9,25,0,0,35.4,20.8,206.5,1016.3,67.5,14.4,223.1,19.2,8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
ORANGE COUNTY,33.667,-117.721,3/23/2017,19.2,11.3,15,7.3,62.5,0,0,0,0,31.8,18.7,161,1019.1,16.9,16,283,24.4,9,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,3/24/2017,20.7,9.3,15,8.2,65.6,0,0,0,0,37.1,17,153.6,1023.2,25.6,16,271.6,23.4,9,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/25/2017,20,12.8,15.9,11.6,76.3,0,0,0,0,31.7,20.9,193.5,1019.2,49.5,16,265.3,23,9,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/26/2017,20.2,11.9,15.7,11.3,76.2,0,0,0,0,28.5,20.6,148.5,1017.3,40.3,15.6,226.5,19.6,7,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/27/2017,20.9,13.1,16.6,10,67.5,0,0,0,0,46.2,21,159.5,1015.7,34.1,15.9,284,24.7,9,Partially cloudy,Clearing in the afternoon.
ORANGE COUNTY,33.667,-117.721,3/28/2017,24.2,10.6,17.3,6.9,56.3,0,0,0,0,48.2,16.4,133.8,1015.7,8,16,290.9,25.3,9,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,3/29/2017,26.1,10.9,18.7,7.1,50.2,0,0,0,0,32.5,16,140,1016.4,15.7,16,292.2,25.4,9,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,3/30/2017,20.9,12.3,16.7,10.3,66.5,0,0,0,0,40.5,23.9,128.6,1012.2,20.7,15.3,284.5,24.7,9,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,3/31/2017,20.9,12.1,16.7,0.5,34.2,0,0,0,0,35.3,19.1,202,1009.6,1,16,295.1,25.6,9,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,4/1/2017,22.2,9.6,16.2,6.9,55.5,0,0,0,0,38.9,15.8,128.8,1014.5,3,16,292.3,25.3,9,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,4/2/2017,22.6,10.9,16.7,10.2,66.9,0,0,0,0,35.3,23.2,141.8,1015.4,18.5,15.5,294.1,25.3,9,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,4/3/2017,18.3,12.6,15.3,10.6,73.9,0,0,0,0,37.1,18.4,186.6,1013.6,73.3,15.6,246.6,21.4,8,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,4/4/2017,22.2,14.4,17.3,11.2,67.8,0,0,0,0,31.7,17.7,193.6,1015.6,54,15.3,286.1,24.7,9,Partially cloudy,Clearing in the afternoon.
ORANGE COUNTY,33.667,-117.721,4/5/2017,27.4,12.5,18.9,11.4,66.8,0,0,0,0,29.5,15.4,150.7,1016.6,19.5,13.5,284.2,24.7,9,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,4/6/2017,23.8,13.2,17,12.8,77.9,0,0,0,0,37.1,17.4,188.7,1015.7,44.3,13.9,248.5,21.5,9,Partially cloudy,Clearing in the afternoon.
ORANGE COUNTY,33.667,-117.721,4/7/2017,20.9,13.8,16.9,10.8,68.6,0,0,0,0,35.3,15.1,181.8,1017.2,59.8,15.3,292.2,25.1,9,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,4/8/2017,20,12.7,15.9,10.1,70.5,1.22,12.5,0,0,34.9,21.2,182.7,1016.6,51.8,14.6,298.1,25.8,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
ORANGE COUNTY,33.667,-117.721,4/9/2017,21.4,10.1,15.4,6.9,58.9,0,0,0,0,25.9,14.6,166.5,1017.3,26.1,15.9,264.2,22.7,9,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,4/10/2017,23.7,9.9,16.6,7,56.4,0,0,0,0,33.5,16.6,163.7,1016.8,16.4,16,308.2,26.6,10,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,4/11/2017,22.3,11.1,16.8,8,57.8,0,0,0,0,40.7,21.2,170.8,1016,21,16,281.4,24.2,9,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,4/12/2017,22.3,11.5,16.7,11,70.9,0,0,0,0,35.3,17.7,193.2,1017.1,10.8,16,309.4,26.8,10,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,4/13/2017,21.3,13.7,17.3,11.1,68.7,0,0,0,0,35.3,22.1,207.1,1016.8,41.1,16,267.5,23.2,8,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,4/14/2017,19.9,11.1,15.6,8.2,62.7,0,0,0,0,31.7,17.5,183.6,1015.2,16.2,15.8,318.7,27.6,10,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,4/15/2017,22.9,9.9,16.9,6.4,53,0,0,0,0,38.9,15.4,133.8,1014.6,9.2,15.9,319.8,27.7,10,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,4/16/2017,23.7,12,17.4,9.3,62.3,0,0,0,0,40.7,19,193.2,1016,27.2,15.9,288.8,24.9,10,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,4/17/2017,24.4,12.4,17.9,11.4,67.8,0,0,0,0,37.1,17.4,160.7,1018.1,35.3,16,252.2,21.7,8,Partially cloudy,Partly cloudy throughout the day.
ORANGE COUNTY,33.667,-117.721,4/18/2017,24.1,16.4,18.9,14.5,77.3,0,0,0,0,33.5,23.5,226,1018.6,59.9,15,285.8,24.8,9,Partially cloudy,Clearing in the afternoon.
ORANGE COUNTY,33.667,-117.721,4/19/2017,22.7,15.5,18.6,13.4,73.1,0,0,0,0,33.5,18.4,222.3,1019.3,43.9,16,322,28,10,Partially cloudy,Clearing in the afternoon.
ORANGE COUNTY,33.667,-117.721,4/20/2017,23.6,13.3,18.3,11.9,68.9,0,0,0,0,35.3,17.6,192.5,1017.5,15,15.9,327.2,28.1,10,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,4/21/2017,28.6,13.9,21.5,10.1,53.2,0,0,0,0,37.1,16.9,168.1,1012.5,9.7,15.4,324.5,28,10,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,4/22/2017,30,14.6,21.7,11.3,55.2,0,0,0,0,37.1,17.5,184,1011.2,18,15.9,324.8,28.1,10,Clear,Clear conditions throughout the day.
ORANGE COUNTY,33.667,-117.721,4/23/2017,26,15.7,19.2,13.4,70.4,0,0,0,0,38.9,25.3,184.1,1010.9,24.2,15.8,314.6,27.1,10,Partially cloudy,Partly cloudy throughout the day.
