name,latitude,longitude,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description
NASHVILLE,36.168,-86.778,2016-03-11,16.8,13.3,15,13.4,89.9,1.82,25,0,0,,14.5,161.3,1022,99.9,7.4,77.4,6.7,3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
NASHVILLE,36.168,-86.778,2016-03-12,23.9,14.9,18.3,15.3,83.8,8.55,37.5,0,0,31.7,22,102,1017.4,85.6,8.2,80.9,6.9,3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-03-13,21.7,15.3,18,14.7,81.8,12.87,41.67,0,0,32.7,18.5,163,1009.5,74.2,13.2,213.3,17.6,8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
NASHVILLE,36.168,-86.778,2016-03-14,21.7,13.7,17.2,11.1,68.7,0.48,20.83,0,0,38.9,24,183.3,1007.4,58.6,16,141.5,12.4,6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
NASHVILLE,36.168,-86.778,2016-03-15,30.5,9.2,20.2,9.9,57.8,0,0,0,0,47.4,32.3,148,1007.5,12.8,15.9,244.7,21,8,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-03-16,24.3,14.4,19.9,1.7,31.8,0,0,0,0,43,22,264.1,1012.6,31.1,16,261.2,22.6,9,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-17,20.6,4.9,14.1,-0.9,41,0,0,0,0,44.6,9.9,294.5,1016.2,40.8,16,236.3,20.3,8,Partially cloudy,Becoming cloudy in the afternoon.
NASHVILLE,36.168,-86.778,2016-03-18,21.7,4.1,14,-0.5,43.1,0,0,0,0,31.7,24.5,80.7,1014.9,42.8,16,231.1,19.8,8,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-19,15.6,7.7,11,0.7,50.1,0,0,0,0,35.3,26.2,258.6,1015.9,91.4,16,221.2,19.2,8,Overcast,Cloudy skies throughout the day.
NASHVILLE,36.168,-86.778,2016-03-20,8.2,3.2,5.7,-0.6,65,0.29,8.33,0,0,40.7,26.4,294.3,1020.2,88.8,15.8,148.3,12.7,6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
NASHVILLE,36.168,-86.778,2016-03-21,13.8,1.5,7.3,-2.4,54.7,0,0,0,0,33.5,16.9,284.8,1025.1,16.9,16,269.6,23.3,9,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-03-22,20.6,1.8,12,-2.7,40.9,0,0,0,0,54.8,36.9,192.5,1020.6,32.5,16,272.9,23.6,9,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-23,23.2,13.3,17.6,5.6,45.9,0,0,0,0,51,33.5,194.6,1016.1,71.2,16,243.7,20.9,8,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-24,19.2,13.8,17.1,12,72.2,17.75,29.17,0,0,50.1,33.8,193.5,1008.8,86.9,14.8,99.1,8.5,5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-03-25,12.1,5.4,8.1,2,65.7,0,0,0,0,37.1,20.7,177.3,1016.1,75.1,16,259.5,22.4,9,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-26,23.8,1.9,12.5,4,61.4,0,0,0,0,25.9,14.1,88,1018.4,23,15.8,231.5,20.1,9,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-27,21.1,13.2,17.4,13.9,80.3,2.35,29.17,0,0,66.6,23.5,164.6,1015.6,92.1,15.3,99.1,8.4,3,"Rain, Overcast",Cloudy skies throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-03-28,16.6,7.2,11.5,2.7,57.3,1.6,12.5,0,0,71.7,26.7,278.2,1020,55.1,16,275.5,23.7,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-03-29,17.9,3.8,11.4,1.1,52.5,0,0,0,0,31.7,19.6,54.3,1022.5,24.8,16,280.7,24.3,9,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-30,24.4,5.9,16.3,4.2,48.1,0,0,0,0,51.8,34.3,134.5,1016.7,62.8,16,210.1,18.2,8,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-31,23.8,13.9,18.5,12.5,70.3,16.4,62.5,0,0,56.3,36.6,185.1,1006.4,86.4,14.4,175.8,15.4,7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
NASHVILLE,36.168,-86.778,2016-04-01,19.9,13.3,16.8,6.4,54.7,0,0,0,0,31.9,18.9,293.5,1009.5,73.7,16,240.4,20.8,8,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-04-02,17.2,6.5,12.4,0,44.5,0.03,4.17,0,0,56.5,32.1,301.3,1013.8,42.7,16,290.1,25,9,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.
NASHVILLE,36.168,-86.778,2016-04-03,20,3.4,11.5,-3.9,35.2,0,0,0,0,60.2,16.3,228.3,1020.6,1.8,16,298.1,25.6,9,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-04-04,25.6,11.2,17.8,2.3,37.1,0,0,0,0,44.1,26,250.4,1017.7,19.4,16,274.3,23.9,9,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-04-05,15.1,2.8,9.3,-1.6,48,0,0,0,0,33.5,25.4,46.2,1026.2,0.2,16,305.1,26.3,10,Clear,Clear conditions throughout the day.
